"CAMPUS","APPOINTMENT.TITLE","APPOINTING.DEPT","APPT.ANNUAL.FTR","APPT.FTR.BASIS","APPT.FRACTION","AMT.OF.SALARY.PAID.FROM.GENL.FUND","Year"
"UM_ANN-ARBOR","INFORM RES ASST II","Library Cooperative Access Svc",22542,"12-Month",1,"0",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Cooperative Access Svc",24339.12,"12-Month",1,"24,339.12",2003
"UM_ANN-ARBOR","INFORM RES ASST I","Library Cooperative Access Svc",21461.96,"12-Month",1,"0",2003
"UM_ANN-ARBOR","INFORM RES ASST I","Library Cooperative Access Svc",25929.02,"12-Month",1,"13,223.80",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Cooperative Access Svc",27677,"12-Month",0.5,"13,838.50",2003
"UM_ANN-ARBOR","INFORM RES ASST I","Library Cooperative Access Svc",21472.88,"12-Month",1,"0",2003
"UM_ANN-ARBOR","INFORM RES ASST I","Library Cooperative Access Svc",24899.94,"12-Month",1,"24,899.94",2003
"UM_ANN-ARBOR","INFORM RES ASST I","Library Cooperative Access Svc",21616.92,"12-Month",1,"21,616.92",2003
"UM_ANN-ARBOR","COMP SYSTEMS SPECIALIST I","Library Cooperative Access Svc",36667.02,"12-Month",1,"27,500.27",2003
"UM_ANN-ARBOR","SYS ADMINISTRATOR II","Library Desktop Support Svcs",38350,"12-Month",1,"38,350.00",2003
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Faculty Exploratory",49129,"12-Month",1,"49,129.00",2003
"UM_ANN-ARBOR","FACILITIES COORDINATOR","Library Finance and Facilities",36550,"12-Month",1,"36,550.00",2003
"UM_ANN-ARBOR","SR FINANCIAL ANALYST","Library Finance and Facilities",47030,"12-Month",1,"47,030.00",2003
"UM_ANN-ARBOR","POSTAL CLERK II","Library Finance and Facilities",30180.8,"12-Month",1,"30,180.80",2003
"UM_ANN-ARBOR","ASST MGR FACILITIES","Library Finance and Facilities",50030,"12-Month",1,"50,030.00",2003
"UM_ANN-ARBOR","FINANCIAL CLERK III","Library Finance and Facilities",26653.9,"12-Month",1,"26,653.90",2003
"UM_ANN-ARBOR","POSTAL CLERK III","Library Finance and Facilities",32198.4,"12-Month",1,"32,198.40",2003
"UM_ANN-ARBOR","FINANCIAL CLERK III","Library Finance and Facilities",31350.02,"12-Month",1,"31,350.02",2003
"UM_ANN-ARBOR","POSTAL CLERK II","Library Finance and Facilities",30180.8,"12-Month",1,"30,180.80",2003
"UM_ANN-ARBOR","ADMINISTRATIVE MGR II","Library Finance and Facilities",72290,"12-Month",1,"60,000.70",2003
"UM_ANN-ARBOR","ADMINISTRATIVE MGR I","Library Human Resources",87092,"12-Month",0.5,"43,546.00",2003
"UM_ANN-ARBOR","ADMIN ASST II","Library Human Resources",35964,"12-Month",1,"35,964.00",2003
"UM_ANN-ARBOR","ACADEMIC SVCS CLERK III","Library Human Resources",26000.26,"12-Month",1,"26,000.26",2003
"UM_ANN-ARBOR","ADMIN ASSOC I","Library Human Resources",37546,"12-Month",1,"37,546.00",2003
"UM_ANN-ARBOR","ADMIN ASSOC I","Library Human Resources",51192,"12-Month",1,"51,192.00",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",40888.9,"12-Month",0.5,"20,444.58",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",24246.04,"12-Month",1,"24,246.04",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",29662.88,"12-Month",1,"29,662.88",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",34604.96,"12-Month",0.5,"17,302.48",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",23795.98,"12-Month",1,"23,795.98",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",25962.04,"12-Month",1,"25,962.04",2003
"UM_ANN-ARBOR","LIBRARIAN","Library Monographs & Catalog",74741,"12-Month",1,"74,741.00",2003
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Monographs & Catalog",48848,"12-Month",1,"48,848.00",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",33111,"12-Month",1,"33,111.00",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",26184.08,"12-Month",1,"26,184.08",2003
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Monographs & Catalog",63056,"12-Month",1,"63,056.00",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",38786.02,"12-Month",1,"38,786.02",2003
"UM_ANN-ARBOR","INFORM RES SPEC I","Library Monographs & Catalog",39086,"12-Month",1,"39,086.00",2003
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Monographs & Catalog",41350,"12-Month",1,"41,350.00",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",25418.12,"12-Month",1,"25,418.12",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",27885,"12-Month",1,"27,885.00",2003
"UM_ANN-ARBOR","INFORM RES SPEC I","Library Monographs & Catalog",34572,"12-Month",0.5,"17,286.00",2003
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Monographs & Catalog",40000,"12-Month",1,"40,000.00",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",24482.9,"12-Month",1,"24,482.90",2003
"UM_ANN-ARBOR","LIBRARIAN","Library Monographs & Catalog",100272,"12-Month",1,"100,272.00",2003
"UM_ANN-ARBOR","INFORM RES MGR I","Library Monographs & Catalog",39516,"12-Month",1,"39,516.00",2003
"UM_ANN-ARBOR","INFORM RES SPEC I","Library Monographs & Catalog",38146,"12-Month",1,"38,146.00",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",25839.06,"12-Month",1,"25,839.06",2003
"UM_ANN-ARBOR","SECRETARY IV","Library Monographs & Catalog",32349.98,"12-Month",1,"32,349.98",2003
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Monographs & Catalog",50048,"12-Month",1,"50,048.00",2003
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Monographs & Catalog",36850,"12-Month",1,"36,850.00",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",22337.12,"12-Month",0.75,"16,752.84",2003
"UM_ANN-ARBOR","INFORM RES ASST I","Library Monographs & Catalog",40906.06,"12-Month",1,"40,906.06",2003
"UM_ANN-ARBOR","INFORM RES ASST I","Library Monographs & Catalog",26561.08,"12-Month",1,"26,561.08",2003
"UM_ANN-ARBOR","INFORM RES SPEC I","Library Monographs & Catalog",32181,"12-Month",1,"32,181.00",2003
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Monographs & Catalog",58698,"12-Month",1,"58,698.00",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",27283.88,"12-Month",0.6,"16,370.38",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",36034.96,"12-Month",1,"36,034.96",2003
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Monographs & Catalog",36850,"12-Month",1,"36,850.00",2003
"UM_ANN-ARBOR","INFORM RES SPEC I","Library Monographs & Catalog",34901,"12-Month",1,"34,901.00",2003
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Monographs & Catalog",41966,"12-Month",1,"41,966.00",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",31464.94,"12-Month",1,"31,464.94",2003
"UM_ANN-ARBOR","INFORM RES SPEC II","Library Monographs & Catalog",62578,"12-Month",1,"62,578.00",2003
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Monographs & Catalog",55020,"12-Month",1,"55,020.00",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Photoduplication",23795.98,"12-Month",1,"0",2003
"UM_ANN-ARBOR","INFORM RES ASST I","Library Photoduplication",21616.92,"12-Month",1,"0",2003
"UM_ANN-ARBOR","ELECT IMAGING TECH II","Library Preservation",26027.04,"12-Month",1,"26,027.04",2003
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Preservation",59761,"12-Month",1,"59,761.00",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Preservation",25439.96,"12-Month",1,"0",2003
"UM_ANN-ARBOR","BOOK BINDER II","Library Preservation",32198.4,"12-Month",1,"32,198.40",2003
"UM_ANN-ARBOR","CONSERVATION ASST II","Library Preservation",36135.06,"12-Month",1,"36,135.06",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",24852.1,"12-Month",1,"24,852.10",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",23949.9,"12-Month",1,"0",2003
"UM_ANN-ARBOR","DOCUMENT RESTORER","Library Preservation",39017,"12-Month",1,"39,017.00",2003
"UM_ANN-ARBOR","LIBRARIAN","Library Preservation",71575,"12-Month",1,"71,575.00",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",33113.08,"12-Month",1,"33,113.08",2003
"UM_ANN-ARBOR","BOOK BINDER III","Library Preservation",35859.2,"12-Month",1,"35,859.20",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",36342.02,"12-Month",1,"36,342.02",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",24577.02,"12-Month",0.75,"0",2003
"UM_ANN-ARBOR","BOOK BINDER III","Library Preservation",35859.2,"12-Month",1,"35,859.20",2003
"UM_ANN-ARBOR","ELECT IMAGING TECH III","Library Preservation",37820.9,"12-Month",1,"37,820.90",2003
"UM_ANN-ARBOR","ADMIN ASSOC II","Library Preservation",59120,"12-Month",1,"0",2003
"UM_ANN-ARBOR","INFORM RES SUPR","Library Preservation",28093,"12-Month",1,"28,093.00",2003
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",44610.02,"12-Month",1,"44,610.02",2003
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Preservation",54510,"12-Month",1,"54,510.00",2003
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Systems",47208,"12-Month",1,"47,208.00",2003
"UM_ANN-ARBOR","PROGRAMMER ANALYST II","Library Systems",64431,"12-Month",1,"64,431.00",2003
"UM_ANN-ARBOR","SR PROGRAMMER ANALYST","Library Systems",70025,"12-Month",1,"70,025.00",2003
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Systems",64755,"12-Month",1,"64,755.00",2003
"UM_ANN-ARBOR","LIBRARIAN","Library Systems",77410,"12-Month",1,"77,410.00",2003
"UM_ANN-ARBOR","LIBRARIAN","Library Tech & Access Svcs",60922,"12-Month",1,"60,922.00",2003
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",42013.92,"12-Month",0.5,"21,006.96",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Tech & Access Svcs",62902,"12-Month",1,"62,902.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Cooperative Access Svc",28102.88,"12-Month",1,"0",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",24912.94,"12-Month",0.5,"12,456.47",2004
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Administration",54172,"12-Month",1,"54,172.00",2004
"UM_ANN-ARBOR","ELECT IMAGING TECH II","Library Preservation",26743.08,"12-Month",1,"26,743.08",2004
"UM_ANN-ARBOR","FACILITIES COORDINATOR","Library Finance and Facilities",37738,"12-Month",1,"37,738.00",2004
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Acquisitions & Serials",29471,"12-Month",1,"29,471.00",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Acquisitions & Serials",92240,"12-Month",1,"92,240.00",2004
"UM_ANN-ARBOR","INFORM RES SUPR","Library Cooperative Access Svc",37693,"12-Month",1,"0",2004
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",30479.02,"12-Month",1,"30,479.02",2004
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Administration",59198,"12-Month",0.75,"44,399.00",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Cooperative Access Svc",103331,"12-Month",1,"103,331.00",2004
"UM_ANN-ARBOR","SR FINANCIAL ANALYST","Library Finance and Facilities",48324,"12-Month",1,"48,324.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",24450.92,"12-Month",1,"24,450.92",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",26676,"12-Month",1,"26,676.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Cooperative Access Svc",26660.92,"12-Month",1,"26,660.92",2004
"UM_ANN-ARBOR","ADMINISTRATIVE MGR I","Library Human Resources",89924,"12-Month",0.5,"44,962.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",26066.04,"12-Month",1,"26,066.00",2004
"UM_ANN-ARBOR","Inform Res Spec I","Library Acquisitions & Serials",30334.72,"12-Month",0.75,"22,751.04",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Monographs & Catalog",77171,"12-Month",1,"77,171.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",26180.96,"12-Month",1,"26,180.96",2004
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Monographs & Catalog",50436,"12-Month",1,"50,436.00",2004
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",34187.92,"12-Month",1,"34,187.92",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",24109.02,"12-Month",1,"24,109.02",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",26905.06,"12-Month",1,"26,905.06",2004
"UM_ANN-ARBOR","INFORM RES SUPR","Library Cooperative Access Svc",29826,"12-Month",1,"0",2004
"UM_ANN-ARBOR","ADMIN ASST II","Library Cooperative Access Svc",29272,"12-Month",1,"0",2004
"UM_ANN-ARBOR","COMP SYSTEMS SPECIALIST I","Library Desktop Support Svcs",28279.94,"12-Month",1,"28,279.94",2004
"UM_ANN-ARBOR","INFORM RES MGR I","Library Acquisitions & Serials",35372,"12-Month",1,"35,372.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",23118.94,"12-Month",1,"23,118.94",2004
"UM_ANN-ARBOR","ADMIN ASST II NE","Library Cooperative Access Svc",33815.08,"12-Month",1,"33,815.08",2004
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Preservation",61704,"12-Month",1,"61,704.00",2004
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Preservation",26267.02,"12-Month",1,"0",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Administration",0,"12-Month",0,"0",2004
"UM_ANN-ARBOR","UNIVERSITY LIBRARIAN","Library Administration",188918,"12-Month",1,"188,918.00",2004
"UM_ANN-ARBOR","ADMIN ASST II","Library Human Resources",36954,"12-Month",1,"36,954.00",2004
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Monographs & Catalog",64790,"12-Month",0.75,"48,593.00",2004
"UM_ANN-ARBOR","FINANCIAL CLERK II","Library Acquisitions & Serials",22264.06,"12-Month",1,"22,264.06",2004
"UM_ANN-ARBOR","Assoc University Librarian","Library Administration",118523,"12-Month",0.5,"59,261.50",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Administration",0,"12-Month",0,"0",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",39853.06,"12-Month",1,"39,853.06",2004
"UM_ANN-ARBOR","BOOK BINDER II","Library Preservation",33155.2,"12-Month",1,"33,155.20",2004
"UM_ANN-ARBOR","Inform Res Spec I","Library Monographs & Catalog",40160.9,"12-Month",1,"40,160.90",2004
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Monographs & Catalog",42694,"12-Month",1,"42,694.00",2004
"UM_ANN-ARBOR","INFORM RES MGR I","Library Cooperative Access Svc",47687,"12-Month",1,"47,687.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Photoduplication",23786.88,"12-Month",1,"0",2004
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",26244.92,"12-Month",1,"26,244.92",2004
"UM_ANN-ARBOR","ACADEMIC SVCS CLERK III","Library Human Resources",26715,"12-Month",1,"26,715.00",2004
"UM_ANN-ARBOR","POSTAL CLERK II","Library Finance and Facilities",31075.2,"12-Month",1,"31,075.20",2004
"UM_ANN-ARBOR","ASST MGR FACILITIES","Library Finance and Facilities",51656,"12-Month",1,"51,656.00",2004
"UM_ANN-ARBOR","CONSERVATION ASST II","Library Preservation",37310,"12-Month",1,"37,310.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",30166.24,"12-Month",0.5,"15,083.12",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Photoduplication",24450.92,"12-Month",1,"0",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",25535.9,"12-Month",1,"25,535.90",2004
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",27885,"12-Month",1,"27,885.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",25028.12,"12-Month",1,"25,028.12",2004
"UM_ANN-ARBOR","FINANCIAL CLERK II","Library Acquisitions & Serials",28148.12,"12-Month",1,"28,148.12",2004
"UM_ANN-ARBOR","INFORM RES SUPR","Library Cooperative Access Svc",28000,"12-Month",1,"21,000.00",2004
"UM_ANN-ARBOR","Assoc University Librarian","Library Administration",128715,"12-Month",1,"128,715.00",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Administration",0,"12-Month",0,"0",2004
"UM_ANN-ARBOR","ADMIN ASST I","Library Administration",32575.92,"12-Month",1,"32,575.92",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Cooperative Access Svc",25008.88,"12-Month",1,"25,008.88",2004
"UM_ANN-ARBOR","FINANCIAL ANALYST","Library Acquisitions & Serials",65369.98,"12-Month",1,"65,369.98",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",25404.08,"12-Month",1,"25,404.08",2004
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Systems",48743,"12-Month",1,"48,743.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",24746.02,"12-Month",1,"24,746.02",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",29991,"12-Month",1,"29,991.00",2004
"UM_ANN-ARBOR","Inform Res Spec I","Library Monographs & Catalog",35524.06,"12-Month",0.5,"17,762.00",2004
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Monographs & Catalog",41300,"12-Month",1,"41,300.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",25157.08,"12-Month",1,"25,157.08",2004
"UM_ANN-ARBOR","Inform Res Spec I","Library Acquisitions & Serials",32880.12,"12-Month",1,"32,880.12",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",24609,"12-Month",1,"22,775.63",2004
"UM_ANN-ARBOR","Document Restorer","Library Preservation",40285.96,"12-Month",1,"40,285.96",2004
"UM_ANN-ARBOR","FINANCIAL ANALYST","Library Acquisitions & Serials",54063.88,"12-Month",1,"54,063.88",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",23634,"12-Month",1,"23,634.00",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Monographs & Catalog",103531,"12-Month",1,"103,531.00",2004
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Administration",37532,"12-Month",1,"0",2004
"UM_ANN-ARBOR","INFORM RES SPEC II","Library Acquisitions & Serials",35054,"12-Month",1,"35,054.00",2004
"UM_ANN-ARBOR","FINANCIAL CLERK II","Library Acquisitions & Serials",22264.06,"12-Month",1,"22,264.06",2004
"UM_ANN-ARBOR","INFORM RES MGR I","Library Monographs & Catalog",40801,"12-Month",1,"40,801.00",2004
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Acquisitions & Serials",47870,"12-Month",1,"47,870.00",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Preservation",73544,"12-Month",1,"73,544.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Acquisitions & Serials",25244.96,"12-Month",1,"25,244.96",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",34024.12,"12-Month",1,"34,024.12",2004
"UM_ANN-ARBOR","BOOK BINDER III","Library Preservation",36940.8,"12-Month",1,"36,940.80",2004
"UM_ANN-ARBOR","INFORM RES SPEC II","Library Acquisitions & Serials",40754,"12-Month",1,"40,754.00",2004
"UM_ANN-ARBOR","Inform Res Spec I","Library Monographs & Catalog",39196.04,"12-Month",1,"39,196.04",2004
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",26679.12,"12-Month",1,"26,679.12",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",37341.98,"12-Month",1,"37,341.98",2004
"UM_ANN-ARBOR","Inform Res Spec I","Library Acquisitions & Serials",34899.02,"12-Month",1,"34,899.02",2004
"UM_ANN-ARBOR","SECRETARY IV","Library Acquisitions & Serials",33573.02,"12-Month",1,"33,573.02",2004
"UM_ANN-ARBOR","INFORM RES ASST I","Library Cooperative Access Svc",26642.98,"12-Month",1,"13,587.92",2004
"UM_ANN-ARBOR","POSTAL CLERK III","Library Finance and Facilities",33155.2,"12-Month",1,"33,155.20",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Info Tech - General",63000,"12-Month",1,"63,000.00",2004
"UM_ANN-ARBOR","PROGRAMMER ANALYST II","Library Systems",66203,"12-Month",1,"66,203.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Preservation",25253.28,"12-Month",0.75,"0",2004
"UM_ANN-ARBOR","SR PROGRAMMER ANALYST","Library Systems",72301,"12-Month",1,"72,301.00",2004
"UM_ANN-ARBOR","FINANCIAL CLERK II","Library Acquisitions & Serials",35174.1,"12-Month",1,"35,174.10",2004
"UM_ANN-ARBOR","SECRETARY IV","Library Monographs & Catalog",33239.96,"12-Month",1,"33,239.96",2004
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Monographs & Catalog",51675,"12-Month",1,"51,675.00",2004
"UM_ANN-ARBOR","BOOK BINDER III","Library Preservation",36940.8,"12-Month",1,"36,940.80",2004
"UM_ANN-ARBOR","EXEC SECRETARY","Library Administration",35512.88,"12-Month",1,"35,512.88",2004
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Monographs & Catalog",37864,"12-Month",1,"37,864.00",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Monographs & Catalog",22952.02,"12-Month",0.75,"17,214.08",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Systems",70872,"12-Month",1,"70,872.00",2004
"UM_ANN-ARBOR","INFORM RES ASST I","Library Monographs & Catalog",42031.08,"12-Month",1,"42,031.08",2004
"UM_ANN-ARBOR","ADMIN ASSOC II","Library Administration",66950,"12-Month",1,"66,950.00",2004
"UM_ANN-ARBOR","INFORM RES ASST I","Library Monographs & Catalog",26561.08,"12-Month",1,"26,561.08",2004
"UM_ANN-ARBOR","LIBRARIAN","Library Administration",86357,"12-Month",1,"86,357.00",2004
"UM_ANN-ARBOR","Inform Res Spec I","Library Monographs & Catalog",33226.96,"12-Month",1,"33,226.96",2004
"UM_ANN-ARBOR","ADMIN ASSOC I","Library Human Resources",38767,"12-Month",1,"38,767.00",2004
"UM_ANN-ARBOR","ELECT IMAGING TECH III","Library Preservation",38861.94,"12-Month",1,"38,861.94",2004
"UM_ANN-ARBOR","INFORM RES ASST II","Library Cooperative Access Svc",22091.94,"12-Month",1,"22,091.94",2004
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Monographs & Catalog",60606,"12-Month",1,"60,606.00",2004
"UM_ANN-ARBOR","INFORM RES ASSOC","Library Monographs & Catalog",28035.02,"12-Month",0.6,"16,820.96",2004
"UM_ANN-ARBOR","FINANCIAL CLERK III","Library Finance and Facilities",24500.06,"12-Month",1,"24,500.00",2004
